,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1253023880.380564,1385284382.0889156,True,,15,,,,2023-12-05T21:09:00.000Z,5.775995517553031,329794619.21458435,17.3945,-0.19540108,3.56929238,9.11292644,20.35274936,41.85218292,36.5510239,7237460316.465042,0.4555,8001396381.48,,2023-12-05T21:09:00.000Z,,,,,,2023-12-05 16:11:37.504468
0,1,Bitcoin,BTC,bitcoin,10599,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19562031.0,19562031.0,False,,1,,,,2023-12-05T21:12:00.000Z,43793.855573733614,34841208784.34008,-12.3655,0.04554345,4.857695,14.78461635,25.11004252,56.54983717,70.47977688,856696760342.8998,53.9013,919670967048.41,,2023-12-05T21:12:00.000Z,,,,,,2023-12-05 16:12:37.794220
1,1027,Ethereum,ETH,ethereum,7963,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120230295.78434539,120230295.78434539,True,,2,,,,2023-12-05T21:12:00.000Z,2260.4425232147864,14786472796.509014,-11.71,-0.5978376,1.45970991,9.62793144,19.95951229,37.21738084,38.70347077,271773673169.6258,17.1034,271773673169.63,,2023-12-05T21:12:00.000Z,,,,,,2023-12-05 16:12:37.794220
2,825,Tether USDt,USDT,tether,67360,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89814116890.37746,92609951831.97562,True,,3,,,,2023-12-05T21:11:00.000Z,1.0002143731489104,58486732919.06655,-21.2515,0.04018629,0.02343658,-0.02877323,-0.04521653,-0.03103039,0.09123184,89833370625.43185,5.6527,92629804918.97,,2023-12-05T21:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-05 16:12:37.794220
3,1839,BNB,BNB,bnb,1813,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151697927.87258565,151697927.87258565,False,,4,,,,2023-12-05T21:11:00.000Z,230.50108695309297,845839203.0565801,-60.5594,-0.26745121,-0.53880189,-0.23731343,-5.3992345,7.98365274,7.48108776,34966537263.16289,2.2003,34966537263.16,,2023-12-05T21:11:00.000Z,,,,,,2023-12-05 16:12:37.794220
4,52,XRP,XRP,xrp,1166,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-05T21:12:00.000Z,0.6206936626848881,1424932622.4448256,-26.0539,-0.36513096,-0.1964957,1.33889493,-5.06435011,17.80271459,23.83976688,33448294873.950436,2.1043,62069366268.49,,2023-12-05T21:12:00.000Z,,,,,,2023-12-05 16:12:37.794220
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424473267.0161843,564189723.3474636,True,,6,,,,2023-12-05T21:12:00.000Z,60.97027150544974,1685083333.0420747,-24.9425,-0.92018556,-0.80616887,4.3225327,49.17226881,160.1943738,211.2887448,25880250336.782017,1.6287,34398800613.08,,2023-12-05T21:12:00.000Z,,,,,,2023-12-05 16:12:37.794220
6,3408,USDC,USDC,usd-coin,15282,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24242639224.78403,24242639224.78403,False,,7,,,,2023-12-05T21:11:00.000Z,1.0001553550775908,6632833152.261428,-10.8655,0.03120192,0.02561768,0.03149033,0.01976036,0.01257549,0.0200576,24246405441.8818,1.526,24246405441.88,,2023-12-05T21:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-05 16:12:37.794220
7,2010,Cardano,ADA,cardano,990,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35315362824.325,36410042820.425,False,,8,,,,2023-12-05T21:11:00.000Z,0.4186772234126512,488542959.50086325,-11.6628,-1.09135401,4.30626847,8.12627383,21.22257398,57.72846466,63.05219397,14785738051.098753,0.9304,18840475053.57,,2023-12-05T21:11:00.000Z,,,,,,2023-12-05 16:12:37.794220
8,74,Dogecoin,DOGE,dogecoin,837,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142112936383.70526,142112936383.70526,True,,9,,,,2023-12-05T21:12:00.000Z,0.0928988873046286,1130564241.5864608,-11.2015,-1.7829864,3.58503514,15.00625758,30.52254741,51.31864529,46.68349269,13202133661.639688,0.8306,13202133661.64,,2023-12-05T21:12:00.000Z,,,,,,2023-12-05 16:12:37.794220
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88500498345.32623,88500539850.86812,True,,10,71659659264.0,7418547135.309853,,2023-12-05T21:11:00.000Z,0.10352473360191852,271380994.2463757,-19.1579,-0.13470701,0.21649716,-0.002398,5.43293463,18.86349116,32.26667711,9161990514.83693,0.5766,9161994811.69,,2023-12-05T21:11:00.000Z,,,,,,2023-12-05 16:12:37.794220
10,1975,Chainlink,LINK,chainlink,1481,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-05T21:11:00.000Z,15.53349878270619,625651257.6868688,-38.1036,-1.15962287,-0.63290908,6.06764254,29.79843023,101.68716909,148.48992157,8649828338.178339,0.5443,15533498782.71,,2023-12-05T21:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-05 16:12:37.794220
11,5805,Avalanche,AVAX,avalanche,576,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365223532.1367796,433256442.1367796,False,,12,,,,2023-12-05T21:11:00.000Z,23.468063314895403,725944242.9855515,6.766,-1.41204843,6.6926103,13.23667001,90.48999285,120.18727349,136.75742031,8571088976.27568,0.5394,16897005586.72,,2023-12-05T21:11:00.000Z,,,,,,2023-12-05 16:12:37.794220
12,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3454271084.2514553,5099154609.541406,True,,13,3414166606.0,8233043298.658921,,2023-12-05T21:12:00.000Z,2.411435717340304,50258944.32667444,11.8426,-0.19245172,1.1865302,-1.42071358,6.0228172,12.02463357,32.07765237,8329752669.939778,0.524,12296283553.69,,2023-12-05T21:12:00.000Z,,,,,,2023-12-05 16:12:37.794220
13,3890,Polygon,MATIC,polygon,1125,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275188724.133068,10000000000.0,False,,14,,,,2023-12-05T21:11:00.000Z,0.8051296917354666,444797805.4268078,-39.0175,-0.87164934,0.47090058,6.76527689,16.70954829,42.65605574,44.98200355,7467729838.249533,0.4699,8051296917.35,,2023-12-05T21:11:00.000Z,,,,,,2023-12-05 16:12:37.794220
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1253023880.380564,1385284382.0889156,True,,15,,,,2023-12-05T21:11:00.000Z,5.7798357450771904,329844516.9670085,17.3501,-0.10859581,3.65263788,9.27802393,20.50623415,41.92807479,36.6302306,7242272213.258909,0.4557,8006716188.69,,2023-12-05T21:11:00.000Z,,,,,,2023-12-05 16:12:37.794220
0,1,Bitcoin,BTC,bitcoin,10599,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19562031.0,19562031.0,False,,1,,,,2023-12-05T21:13:00.000Z,43799.70978279742,34844702719.609924,-12.357,0.17095015,4.98061961,14.77449214,25.10447453,56.65310708,70.50898265,856811280562.0864,53.9085,919793905438.75,,2023-12-05T21:13:00.000Z,,,,,,2023-12-05 16:13:38.063548
1,1027,Ethereum,ETH,ethereum,7963,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120230295.78434539,120230295.78434539,True,,2,,,,2023-12-05T21:12:00.000Z,2260.4425232147864,14786472796.509014,-11.71,-0.5978376,1.45970991,9.62793144,19.95951229,37.21738084,38.70347077,271773673169.6258,17.1034,271773673169.63,,2023-12-05T21:12:00.000Z,,,,,,2023-12-05 16:13:38.063548
2,825,Tether USDt,USDT,tether,67360,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89814116890.37746,92609951831.97562,True,,3,,,,2023-12-05T21:12:00.000Z,1.0001951925865815,58491024526.99657,-21.2492,0.03081846,0.0262856,-0.01966556,-0.05095817,-0.03185414,0.0860991,89831647940.16483,5.6515,92628028608.02,,2023-12-05T21:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-05 16:13:38.063548
3,1839,BNB,BNB,bnb,1813,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151697927.87258565,151697927.87258565,False,,4,,,,2023-12-05T21:12:00.000Z,230.48414613514726,845962322.1167629,-60.5522,-0.28474953,-0.55695396,-0.24277547,-5.42254029,7.97795518,7.47314691,34963967376.18406,2.1997,34963967376.18,,2023-12-05T21:12:00.000Z,,,,,,2023-12-05 16:13:38.063548
4,52,XRP,XRP,xrp,1166,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-05T21:13:00.000Z,0.6203568786297332,1425094538.5339284,-26.0436,-0.45481332,-0.22338664,1.29318285,-5.10023575,17.73064708,23.72099385,33430146062.285534,2.1032,62035687862.97,,2023-12-05T21:13:00.000Z,,,,,,2023-12-05 16:13:38.063548
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424473267.0161843,564189723.3474636,True,,6,,,,2023-12-05T21:13:00.000Z,60.93709965287809,1685160788.138784,-24.9476,-0.98157025,-0.77690766,4.35792986,49.09687442,160.12730612,210.90247873,25866169772.14795,1.6278,34380085394.75,,2023-12-05T21:13:00.000Z,,,,,,2023-12-05 16:13:38.063548
6,3408,USDC,USDC,usd-coin,15282,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24242639224.78403,24242639224.78403,False,,7,,,,2023-12-05T21:12:00.000Z,1.0001130131831764,6633679529.519104,-10.8566,0.01717559,0.02473622,0.03376141,0.00694108,0.01013858,0.01371594,24245378962.61142,1.526,24245378962.61,,2023-12-05T21:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-05 16:13:38.063548
7,2010,Cardano,ADA,cardano,990,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35315362824.325,36410042820.425,False,,8,,,,2023-12-05T21:12:00.000Z,0.41862695459608434,488563808.4535595,-11.6648,-1.10779107,4.28566646,8.1174189,21.19531002,57.71293605,63.01899504,14783962789.602945,0.9301,18838212956.82,,2023-12-05T21:12:00.000Z,,,,,,2023-12-05 16:13:38.063548
8,74,Dogecoin,DOGE,dogecoin,837,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142112936383.70526,142112936383.70526,True,,9,,,,2023-12-05T21:13:00.000Z,0.0928048920815575,1130258910.3752275,-11.2945,-1.95151163,3.44640556,14.89629598,30.37265392,51.17439067,46.49000015,13188775724.483013,0.8298,13188775724.48,,2023-12-05T21:13:00.000Z,,,,,,2023-12-05 16:13:38.063548
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88500498345.32623,88500539850.86812,True,,10,71659659264.0,7417726324.681655,,2023-12-05T21:12:00.000Z,0.10351327931038785,271433331.3744819,-19.1313,-0.13638032,0.20358484,-0.02082442,5.40813632,18.8474093,32.24556395,9160976804.328272,0.5764,9160981100.7,,2023-12-05T21:12:00.000Z,,,,,,2023-12-05 16:13:38.063548
10,1975,Chainlink,LINK,chainlink,1481,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-05T21:12:00.000Z,15.532128181546527,625668468.044981,-38.0991,-1.18150602,-0.64111434,6.05581231,29.7927997,101.68130654,148.47318303,8649065118.96308,0.5441,15532128181.55,,2023-12-05T21:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-05 16:13:38.063548
11,5805,Avalanche,AVAX,avalanche,576,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365223532.1367796,433256442.1367796,False,,12,,,,2023-12-05T21:12:00.000Z,23.465541637866675,725995910.4807295,6.7791,-1.46289255,6.67586602,13.22997964,90.45456862,120.16756787,136.72947947,8570168000.48434,0.5393,16895189979.26,,2023-12-05T21:12:00.000Z,,,,,,2023-12-05 16:13:38.063548
12,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3454271084.2514553,5099154609.541406,True,,13,3414166606.0,8249710651.839173,,2023-12-05T21:13:00.000Z,2.416317539203057,50256532.43154956,11.7764,-0.07564116,1.40006666,-1.52128909,6.1081639,12.42124901,32.39924006,8346615806.038753,0.5251,12321176718.14,,2023-12-05T21:13:00.000Z,,,,,,2023-12-05 16:13:38.063548
13,3890,Polygon,MATIC,polygon,1125,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275188724.133068,10000000000.0,False,,14,,,,2023-12-05T21:12:00.000Z,0.8049208123327898,444799127.64137274,-39.0193,-0.90602585,0.44056632,6.74339982,16.67822028,42.60656335,44.93603215,7465792442.369122,0.4697,8049208123.33,,2023-12-05T21:12:00.000Z,,,,,,2023-12-05 16:13:38.063548
